file,start,end,avg_similarity_to_patients
101_1b1_Al_sc_Meditron,0.036,0.579,0.9728233268068841
101_1b1_Al_sc_Meditron,0.579,2.45,0.9280531856699641
101_1b1_Al_sc_Meditron,2.45,3.893,0.9502422672214003
101_1b1_Al_sc_Meditron,3.893,5.793,0.9286692701138426
101_1b1_Al_sc_Meditron,5.793,7.521,0.9299100337608648
101_1b1_Al_sc_Meditron,7.521,9.279,0.9329855682186041
101_1b1_Al_sc_Meditron,9.279,11.15,0.9085227839949042
101_1b1_Al_sc_Meditron,11.15,13.036,0.9287027074953657
101_1b1_Al_sc_Meditron,13.036,14.721,0.9364006160378914
101_1b1_Al_sc_Meditron,14.721,16.707,0.915437030228537
101_1b1_Al_sc_Meditron,16.707,18.507,0.9391070910561392
101_1b1_Al_sc_Meditron,18.507,19.964,0.9486678102870633
129_1b1_Ar_sc_Meditron,0.036,1.322,0.9030553921196244
129_1b1_Ar_sc_Meditron,3.993,6.593,0.9001729122968027
129_1b1_Ar_sc_Meditron,16.379,18.836,0.8944720260793589
129_1b1_Ar_sc_Meditron,18.836,19.564,0.8980355715838936
130_2p5_Ar_mc_AKGC417L,19.362,19.958,0.9254994045400974
175_1b1_Ll_sc_Litt3200,3.298,6.3784,0.8751575779346609
172_2b5_Pr_mc_AKGC417L,4.249,7.387,0.8851354256346845
172_2b5_Pr_mc_AKGC417L,7.387,10.175,0.8815866941663808
172_2b5_Pr_mc_AKGC417L,10.175,12.897,0.8622882295944855
172_2b5_Pr_mc_AKGC417L,15.634,18.84,0.8787958176132769
147_1b3_Tc_mc_AKGC417L,0.696,2.626,0.9521516890505944
147_1b3_Tc_mc_AKGC417L,2.626,4.455,0.9514780479984533
147_1b3_Tc_mc_AKGC417L,7.995,9.589,0.9498242012849466
147_1b3_Tc_mc_AKGC417L,9.589,11.418,0.9534563144588404
147_1b3_Tc_mc_AKGC417L,11.418,13.263,0.948981160705835
147_1b3_Tc_mc_AKGC417L,13.263,15.193,0.9542083467855204
147_1b3_Tc_mc_AKGC417L,15.193,17.139,0.9520341965266672
147_1b3_Tc_mc_AKGC417L,17.139,19.069,0.9542988127617379
147_1b3_Tc_mc_AKGC417L,19.069,19.841,0.9484872530284547
107_2b5_Pr_mc_AKGC417L,0.077,1.411,0.8822028059542902
107_2b5_Pr_mc_AKGC417L,3.863,6.601,0.8924794540730424
107_2b5_Pr_mc_AKGC417L,11.542,14.077,0.8836204780128372
213_2p2_Tc_mc_AKGC417L,0.86,3.631,0.9612858919168593
213_2p2_Tc_mc_AKGC417L,3.631,6.486,0.9636236090781828
213_2p2_Tc_mc_AKGC417L,6.486,9.157,0.9591859211010221
213_2p2_Tc_mc_AKGC417L,9.157,12.062,0.959452474877801
213_2p2_Tc_mc_AKGC417L,12.062,14.533,0.9609341943737902
213_2p2_Tc_mc_AKGC417L,14.533,17.104,0.9594912306286155
213_2p2_Tc_mc_AKGC417L,17.104,19.708,0.9548039336160994
147_2b4_Lr_mc_AKGC417L,0.176,3.985,0.8950009364793118
147_2b4_Lr_mc_AKGC417L,3.985,8.163,0.8895204105209504
147_2b4_Lr_mc_AKGC417L,8.163,12.039,0.9037149013548218
147_2b4_Lr_mc_AKGC417L,12.039,17.24,0.8854863945981198
147_2b4_Lr_mc_AKGC417L,17.24,18.951,0.8992552658612616
151_2p4_Pr_mc_AKGC417L,0.059,2.897,0.8777617638437111
151_2p4_Pr_mc_AKGC417L,6.486,10.175,0.884033518076123
151_2p4_Pr_mc_AKGC417L,10.175,13.648,0.8892443818127895
151_2p4_Pr_mc_AKGC417L,13.648,16.185,0.8887892194207198
151_2p4_Pr_mc_AKGC417L,16.185,18.756,0.8872753138375382
195_1b1_Al_sc_Litt3200,3.5006,5.0295,0.8409828980671614
195_1b1_Al_sc_Litt3200,7.2184,8.8211,0.8361175922375
195_1b1_Al_sc_Litt3200,8.8211,11.045,0.8549893286699536
195_1b1_Al_sc_Litt3200,12.63,14.893,0.8334743288647687
195_1b1_Al_sc_Litt3200,18.515,20.778,0.8379145475485498
195_1b1_Al_sc_Litt3200,20.778,24.513,0.8313862476693171
195_1b1_Al_sc_Litt3200,24.513,26.928,0.8506058630409341
145_2b2_Lr_mc_AKGC417L,1.589,5.458,0.91184920668269
145_2b2_Lr_mc_AKGC417L,5.458,9.316,0.9156206403445774
145_2b2_Lr_mc_AKGC417L,9.316,13.03,0.9142702538752087
145_2b2_Lr_mc_AKGC417L,13.03,16.887,0.9167010778555856
145_2b2_Lr_mc_AKGC417L,16.887,19.958,0.9150368000904303
211_2p4_Tc_mc_AKGC417L,0.109,1.417,0.9578738908661834
211_2p4_Tc_mc_AKGC417L,1.417,2.791,0.9664252289439839
211_2p4_Tc_mc_AKGC417L,2.791,4.099,0.9607423859894348
211_2p4_Tc_mc_AKGC417L,4.099,5.507,0.947209495704443
211_2p4_Tc_mc_AKGC417L,5.507,6.865,0.9471099049897906
211_2p4_Tc_mc_AKGC417L,6.865,8.156,0.9549064432826447
211_2p4_Tc_mc_AKGC417L,8.156,9.447,0.9607777306772912
211_2p4_Tc_mc_AKGC417L,9.447,10.52,0.9640858835287253
211_2p4_Tc_mc_AKGC417L,10.52,11.961,0.9661574369868088
211_2p4_Tc_mc_AKGC417L,11.961,13.219,0.9659968014192399
211_2p4_Tc_mc_AKGC417L,13.219,14.627,0.9598938537530807
211_2p4_Tc_mc_AKGC417L,14.627,15.951,0.9655812751633044
211_2p4_Tc_mc_AKGC417L,15.951,17.259,0.9609353541041202
211_2p4_Tc_mc_AKGC417L,17.259,18.583,0.9627550602506129
211_2p4_Tc_mc_AKGC417L,18.583,19.723,0.9571449564857742
158_1p4_Al_mc_AKGC417L,7.387,9.541,0.8780359809661074
158_1p4_Al_mc_AKGC417L,13.848,15.918,0.8854108589737741
158_1p4_Al_mc_AKGC417L,17.972,19.992,0.884007220943726
178_2b2_Tc_mc_AKGC417L,0.613,2.256,0.9417104436191697
178_2b2_Tc_mc_AKGC417L,2.256,4.22,0.9371007314473166
178_2b2_Tc_mc_AKGC417L,4.22,6.47,0.946035994034671
178_2b2_Tc_mc_AKGC417L,6.47,8.387,0.940305672325276
178_2b2_Tc_mc_AKGC417L,8.387,10.518,0.9325281203159896
178_2b2_Tc_mc_AKGC417L,10.518,12.673,0.9338115322723833
178_2b2_Tc_mc_AKGC417L,12.673,14.911,0.9306280077197279
178_2b2_Tc_mc_AKGC417L,14.911,16.994,0.9297176072453879
178_2b2_Tc_mc_AKGC417L,16.994,19.22,0.9337590094159897
178_2b2_Tc_mc_AKGC417L,19.22,19.958,0.9270961249287989
154_4b4_Pl_mc_AKGC417L,6.295,8.458,0.886496803673955
154_4b4_Pl_mc_AKGC417L,8.458,10.444,0.8875075698543506
154_4b4_Pl_mc_AKGC417L,10.444,12.423,0.887193455530769
154_4b4_Pl_mc_AKGC417L,12.423,14.732,0.8867659851513784
154_4b4_Pl_mc_AKGC417L,18.78,19.696,0.8874607562307194
162_2b3_Al_mc_AKGC417L,0.109,4.099,0.9013510806815941
162_2b3_Al_mc_AKGC417L,4.099,10.776,0.893968228976531
162_2b3_Al_mc_AKGC417L,10.776,17.12,0.8957812899808134
162_2b3_Al_mc_AKGC417L,17.12,18.99,0.9122440407364509
130_1p3_Lr_mc_AKGC417L,4.899,8.256,0.9050945049276705
130_1p3_Lr_mc_AKGC417L,11.673,15.077,0.9020636107129194
130_1p3_Lr_mc_AKGC417L,18.375,19.946,0.9055217970560409
191_2b1_Pl_mc_LittC2SE,0.05,2.222,0.8959912999225068
191_2b1_Pl_mc_LittC2SE,2.222,5.321,0.8872325686624404
191_2b1_Pl_mc_LittC2SE,5.321,8.15,0.8790022534521703
191_2b1_Pl_mc_LittC2SE,8.15,11.121,0.8867355947794607
191_2b1_Pl_mc_LittC2SE,11.121,13.879,0.8766312836756864
191_2b1_Pl_mc_LittC2SE,13.879,16.479,0.8950833010586716
191_2b1_Pl_mc_LittC2SE,16.479,19.364,0.882793040030055
191_2b1_Pl_mc_LittC2SE,19.364,19.979,0.9231490063562816
198_1b5_Ar_mc_AKGC417L,18.875,19.975,0.9243097389417506
154_2b4_Ar_mc_AKGC417L,1.33,3.804,0.8543345075657772
154_2b4_Ar_mc_AKGC417L,3.804,6.396,0.8604541205261637
154_2b4_Ar_mc_AKGC417L,6.396,8.938,0.8576094500527437
154_2b4_Ar_mc_AKGC417L,8.938,11.58,0.853932527222605
154_2b4_Ar_mc_AKGC417L,17.049,19.49,0.8501104603071523
130_3p4_Al_mc_AKGC417L,13.377,15.775,0.8319439537774085
130_3p4_Al_mc_AKGC417L,18.156,19.194,0.8177055012703153
158_1p2_Pl_mc_AKGC417L,15.351,17.638,0.8981153558468101
158_1p2_Pl_mc_AKGC417L,17.638,18.523,0.9467211856611998
113_1b1_Al_sc_Litt3200,1.4576,2.8118,0.8415419676215055
113_1b1_Al_sc_Litt3200,2.8118,4.6079,0.8515431146516187
113_1b1_Al_sc_Litt3200,4.6079,6.0937,0.8313529112782354
113_1b1_Al_sc_Litt3200,6.0937,7.3209,0.8934780093185637
113_1b1_Al_sc_Litt3200,7.3209,8.5622,0.8264464635173615
113_1b1_Al_sc_Litt3200,8.5622,9.9869,0.8159246918694517
113_1b1_Al_sc_Litt3200,9.9869,14.576,0.7540036792409931
151_2p3_Tc_mc_AKGC417L,0.81,2.513,0.9245325139396631
151_2p3_Tc_mc_AKGC417L,2.513,5.634,0.9156462182609966
151_2p3_Tc_mc_AKGC417L,5.634,9.124,0.9152235714463779
151_2p3_Tc_mc_AKGC417L,12.529,15.668,0.9073228675363649
111_1b3_Tc_sc_Meditron,0.022,0.579,0.9225936688955615
111_1b3_Tc_sc_Meditron,0.579,3.25,0.9202695871160034
111_1b3_Tc_sc_Meditron,3.25,5.75,0.9153071570346314
111_1b3_Tc_sc_Meditron,5.75,8.393,0.9151856875081613
111_1b3_Tc_sc_Meditron,8.393,10.893,0.9142795789742432
111_1b3_Tc_sc_Meditron,10.893,13.522,0.9207106883865266
111_1b3_Tc_sc_Meditron,13.522,16.222,0.9122627685924073
111_1b3_Tc_sc_Meditron,16.222,18.664,0.9190939170872899
111_1b3_Tc_sc_Meditron,18.664,19.979,0.915175023583554
177_1b4_Ar_mc_AKGC417L,0.359,3.364,0.9049176252043765
177_1b4_Ar_mc_AKGC417L,3.364,7.888,0.8910748339024858
177_1b4_Ar_mc_AKGC417L,7.888,11.043,0.8883611542614384
177_1b4_Ar_mc_AKGC417L,11.043,14.583,0.8909084971717179
177_1b4_Ar_mc_AKGC417L,14.583,18.74,0.8956698162687227
172_1b5_Lr_mc_AKGC417L,1.01,3.581,0.8644415727863961
172_1b5_Lr_mc_AKGC417L,6.836,9.624,0.9262003810314227
172_1b5_Lr_mc_AKGC417L,15.801,18.322,0.8698944964673483
172_1b5_Lr_mc_AKGC417L,18.322,19.274,0.884346006441732
185_1b1_Ar_sc_Litt3200,0.8764,2.3395,0.948656936392373
185_1b1_Ar_sc_Litt3200,2.3395,3.5502,0.940239433042533
185_1b1_Ar_sc_Litt3200,3.5502,4.9836,0.9118943701921552
185_1b1_Ar_sc_Litt3200,4.9836,6.1571,0.9495597328356898
185_1b1_Ar_sc_Litt3200,6.1571,7.3974,0.9500521854833451
185_1b1_Ar_sc_Litt3200,7.3974,8.66,0.9381732637358846
185_1b1_Ar_sc_Litt3200,8.66,9.93,0.9378442797640104
185_1b1_Ar_sc_Litt3200,9.93,11.282,0.9420897928423457
185_1b1_Ar_sc_Litt3200,11.282,12.76,0.9062987978349945
185_1b1_Ar_sc_Litt3200,12.76,18.657,0.8407537643222168
185_1b1_Ar_sc_Litt3200,18.657,23.024,0.8710032274668777
218_1b1_Al_sc_Meditron,0.28649,3.8505,0.8343676279676562
218_1b1_Al_sc_Meditron,3.8505,7.5061,0.8556473308036512
218_1b1_Al_sc_Meditron,7.5061,11.162,0.8658696011656926
218_1b1_Al_sc_Meditron,11.162,15.092,0.8725893724312518
218_1b1_Al_sc_Meditron,57.596,65.228,0.9386384862646817
204_7p5_Tc_mc_AKGC417L,0.077,3.018,0.8043999939156316
204_7p5_Tc_mc_AKGC417L,3.018,5.756,0.8086629712016502
204_7p5_Tc_mc_AKGC417L,5.756,8.958,0.8079854666490492
204_7p5_Tc_mc_AKGC417L,8.958,11.958,0.8047579905300666
204_7p5_Tc_mc_AKGC417L,11.958,14.946,0.816571698623145
204_7p5_Tc_mc_AKGC417L,14.946,18.185,0.8078092430148281
204_7p5_Tc_mc_AKGC417L,18.185,19.958,0.8273758944389549
205_3b4_Ar_mc_AKGC417L,2.885,6.146,0.9030468802412595
205_3b4_Ar_mc_AKGC417L,6.146,10.945,0.9033342882795438
205_3b4_Ar_mc_AKGC417L,14.824,19.256,0.8939118346502064
175_1b1_Ar_sc_Litt3200,1.4837,4.2874,0.7623059613525437
186_2b4_Al_mc_AKGC417L,5.268,9.292,0.8842712228917926
122_2b2_Tc_mc_LittC2SE,0.05,1.136,0.8822604659669553
217_1b1_Tc_sc_Meditron,0.036,0.55,0.9080274505308031
217_1b1_Tc_sc_Meditron,0.55,2.636,0.8908269481222828
217_1b1_Tc_sc_Meditron,2.636,4.821,0.8999929795947375
217_1b1_Tc_sc_Meditron,4.821,6.964,0.9100024999710701
217_1b1_Tc_sc_Meditron,6.964,9.021,0.9037037629350265
217_1b1_Tc_sc_Meditron,9.021,11.107,0.9066434609758417
217_1b1_Tc_sc_Meditron,11.107,13.293,0.886538268203606
217_1b1_Tc_sc_Meditron,13.293,15.364,0.8975504903464958
217_1b1_Tc_sc_Meditron,15.364,17.421,0.9074964872052794
217_1b1_Tc_sc_Meditron,17.421,19.764,0.8922988484474081
217_1b1_Tc_sc_Meditron,19.764,19.964,0.9117125648736606
182_1b1_Tc_sc_Meditron,5.35,8.65,0.9035424190873732
182_1b1_Tc_sc_Meditron,11.179,14.336,0.929695535681323
160_1b2_Tc_mc_AKGC417L,0.109,4.766,0.9122100289710495
147_2b4_Al_mc_AKGC417L,0.176,3.985,0.8828899225997272
147_2b4_Al_mc_AKGC417L,3.985,8.163,0.8835513028154999
147_2b4_Al_mc_AKGC417L,8.163,12.039,0.8983542805947907
147_2b4_Al_mc_AKGC417L,12.039,17.24,0.8850092097124789
147_2b4_Al_mc_AKGC417L,17.24,18.951,0.8771030120257075
208_1b1_Ll_sc_Meditron,0.132,1.601,0.8780980241197768
208_1b1_Ll_sc_Meditron,1.601,3.473,0.8662794548058299
208_1b1_Ll_sc_Meditron,3.473,4.86,0.8834963557299232
208_1b1_Ll_sc_Meditron,4.86,6.246,0.8900111216832368
208_1b1_Ll_sc_Meditron,6.246,7.549,0.8828481101381509
208_1b1_Ll_sc_Meditron,7.549,9.823,0.8762045736899627
208_1b1_Ll_sc_Meditron,9.823,11.112,0.8553396820438277
208_1b1_Ll_sc_Meditron,11.112,12.637,0.8740476702569508
208_1b1_Ll_sc_Meditron,12.637,14.259,0.8864998372191389
208_1b1_Ll_sc_Meditron,14.259,15.521,0.8669271994394392
208_1b1_Ll_sc_Meditron,15.521,17.226,0.8625150173748843
208_1b1_Ll_sc_Meditron,17.226,18.641,0.8739681461551654
208_1b1_Ll_sc_Meditron,18.641,19.306,0.8890900109106253
158_2p2_Ar_mc_AKGC417L,8.239,10.075,0.7791681768789216
108_1b1_Al_sc_Meditron,0.036,2.907,0.8828148234771558
108_1b1_Al_sc_Meditron,2.907,7.564,0.8844467194379341
108_1b1_Al_sc_Meditron,7.564,9.679,0.9182400630770641
108_1b1_Al_sc_Meditron,9.679,12.236,0.889968969052264
108_1b1_Al_sc_Meditron,12.236,14.479,0.8910402725960518
108_1b1_Al_sc_Meditron,14.479,16.621,0.8786351878514582
108_1b1_Al_sc_Meditron,16.621,18.836,0.8748975803018947
108_1b1_Al_sc_Meditron,18.836,19.936,0.8694953144756549
213_1p5_Al_mc_AKGC417L,6.302,8.356,0.86249755252033
213_1p5_Al_mc_AKGC417L,8.356,10.643,0.8537663544593113
213_1p5_Al_mc_AKGC417L,10.643,13.063,0.8585409587324576
213_1p5_Al_mc_AKGC417L,13.063,15.284,0.8678482089235325
213_1p5_Al_mc_AKGC417L,15.284,17.638,0.8618467153441779
213_1p5_Al_mc_AKGC417L,17.638,19.908,0.8572989043620175
165_1b1_Pr_sc_Meditron,0.064,2.279,0.8828536462967395
165_1b1_Pr_sc_Meditron,4.879,8.779,0.8849120786721566
165_1b1_Pr_sc_Meditron,8.779,11.393,0.8908313602284771
165_1b1_Pr_sc_Meditron,11.393,14.121,0.9133518749833014
165_1b1_Pr_sc_Meditron,16.35,18.936,0.9241446077231054
165_1b1_Pr_sc_Meditron,18.936,19.921,0.9227384746684777
120_1b1_Ar_sc_Meditron,0.80746,3.4236,0.840464762210428
120_1b1_Ar_sc_Meditron,3.4236,5.9752,0.8282112341044643
120_1b1_Ar_sc_Meditron,5.9752,8.4837,0.8660403885158111
120_1b1_Ar_sc_Meditron,8.4837,11.444,0.8228710607393788
120_1b1_Ar_sc_Meditron,11.444,14.104,0.8265397435575572
120_1b1_Ar_sc_Meditron,14.104,16.698,0.7710900887727657
120_1b1_Ar_sc_Meditron,16.698,19.734,0.7931223128021464
120_1b1_Ar_sc_Meditron,19.734,22.232,0.8271978686069346
120_1b1_Ar_sc_Meditron,22.232,24.73,0.7940459922873476
120_1b1_Ar_sc_Meditron,24.73,27.551,0.8055436771816463
120_1b1_Ar_sc_Meditron,27.551,30.296,0.8634631148351494
120_1b1_Ar_sc_Meditron,30.296,34.29,0.8735988364627816
120_1b1_Ar_sc_Meditron,34.29,38.004,0.7696478017951089
120_1b1_Ar_sc_Meditron,38.004,41.633,0.8028111985885809
120_1b1_Ar_sc_Meditron,41.633,45.142,0.8077430736918754
120_1b1_Ar_sc_Meditron,45.142,49.19,0.8019862900095633
120_1b1_Ar_sc_Meditron,49.19,53.088,0.817695205099087
120_1b1_Ar_sc_Meditron,53.088,58.482,0.8036101627300908
120_1b1_Ar_sc_Meditron,58.482,62.11,0.8477605939389437
120_1b1_Ar_sc_Meditron,62.11,66.75,0.8149644338261758
203_1p4_Tc_mc_AKGC417L,0.685,2.208,0.9368023510174591
203_1p4_Tc_mc_AKGC417L,6.97,9.351,0.9359641726477612
203_1p4_Tc_mc_AKGC417L,9.351,11.851,0.9368811453857677
203_1p4_Tc_mc_AKGC417L,11.851,14.244,0.9367978821177935
203_1p4_Tc_mc_AKGC417L,19.125,19.97,0.9501924755008723
188_1b1_Tc_sc_Meditron,0.022,0.322,0.9428504955925167
188_1b1_Tc_sc_Meditron,0.322,1.822,0.9508921064400845
188_1b1_Tc_sc_Meditron,1.822,3.293,0.9253077911687366
188_1b1_Tc_sc_Meditron,3.293,4.736,0.9425368180797843
188_1b1_Tc_sc_Meditron,4.736,6.007,0.9381848313774221
188_1b1_Tc_sc_Meditron,6.007,7.636,0.9684345339169252
188_1b1_Tc_sc_Meditron,7.636,8.936,0.9594141796128287
188_1b1_Tc_sc_Meditron,8.936,10.621,0.9589590821388279
188_1b1_Tc_sc_Meditron,10.621,11.821,0.952545193797802
188_1b1_Tc_sc_Meditron,11.821,12.95,0.9642906968665231
188_1b1_Tc_sc_Meditron,12.95,14.221,0.9473946307220382
188_1b1_Tc_sc_Meditron,14.221,15.407,0.9654504022984414
188_1b1_Tc_sc_Meditron,15.407,16.679,0.9754300145462373
188_1b1_Tc_sc_Meditron,16.679,18.079,0.9701266229070584
188_1b1_Tc_sc_Meditron,18.079,19.25,0.9532400926036496
188_1b1_Tc_sc_Meditron,19.25,19.979,0.9477935397709525
170_1b3_Al_mc_AKGC417L,1.427,4.466,0.8400015012178247
170_1b3_Al_mc_AKGC417L,4.466,7.237,0.8491886902545008
170_1b3_Al_mc_AKGC417L,7.237,10.125,0.8433327256422519
170_1b3_Al_mc_AKGC417L,10.125,13.13,0.8512910754524594
170_1b3_Al_mc_AKGC417L,13.13,16.302,0.8512743036187248
170_1b3_Al_mc_AKGC417L,16.302,19.04,0.8465751674984576
134_2b2_Ar_mc_LittC2SE,0.05,0.479,0.9209340608718055
134_2b2_Ar_mc_LittC2SE,0.479,4.65,0.8736204566089092
134_2b2_Ar_mc_LittC2SE,4.65,8.35,0.8776241333795433
134_2b2_Ar_mc_LittC2SE,8.35,12.221,0.8916904832060208
134_2b2_Ar_mc_LittC2SE,12.221,15.636,0.9017910359455193
134_2b2_Ar_mc_LittC2SE,15.636,19.521,0.8898047357346449
134_2b2_Ar_mc_LittC2SE,19.521,19.979,0.9635778953838184
205_1b3_Ll_mc_AKGC417L,1.125,3.351,0.9058646971454593
201_1b1_Ar_sc_Meditron,0.022,0.893,0.9165940958947885
147_2b2_Pl_mc_AKGC417L,0.394,4.086,0.8807136375157898
147_2b2_Pl_mc_AKGC417L,17.693,19.908,0.8826033315527103
118_1b1_Pl_sc_Litt3200,0.0,1.5882,0.8644511376474268
118_1b1_Pl_sc_Litt3200,1.5882,2.8748,0.923603249770164
118_1b1_Pl_sc_Litt3200,2.8748,4.4026,0.9043663456386623
118_1b1_Pl_sc_Litt3200,4.4026,5.8782,0.9245129900130905
118_1b1_Pl_sc_Litt3200,5.8782,12.464,0.8731255359136667
213_1p3_Pl_mc_AKGC417L,1.895,5.017,0.9148592873651115
213_1p3_Pl_mc_AKGC417L,5.017,7.538,0.9143032597713888
213_1p3_Pl_mc_AKGC417L,7.538,10.376,0.9084913125689854
213_1p3_Pl_mc_AKGC417L,10.376,12.913,0.9139166035006981
213_1p3_Pl_mc_AKGC417L,12.913,15.501,0.8897965411110952
213_1p3_Pl_mc_AKGC417L,15.501,18.306,0.9078457549045731
213_1p3_Pl_mc_AKGC417L,18.306,19.174,0.8993105050813075
207_2b3_Al_mc_AKGC417L,0.743,4.266,0.9111774305975262
207_2b3_Al_mc_AKGC417L,11.177,14.7,0.8941604863245579
207_2b3_Al_mc_AKGC417L,14.7,18.022,0.892832402070357
207_2b3_Al_mc_AKGC417L,18.022,19.574,0.9160851967406382
110_1b1_Pr_sc_Meditron,9.5301,13.164,0.8892758777066035
110_1b1_Pr_sc_Meditron,13.164,16.768,0.8608760960108229
110_1b1_Pr_sc_Meditron,16.768,21.753,0.8421616479445014
110_1b1_Pr_sc_Meditron,21.753,27.17,0.8376635018441518
110_1b1_Pr_sc_Meditron,27.17,31.822,0.8609312582393652
110_1b1_Pr_sc_Meditron,31.822,36.837,0.8224523473237573
110_1b1_Pr_sc_Meditron,36.837,41.822,0.8497520487400925
110_1b1_Pr_sc_Meditron,41.822,49.266,0.8934926751771868
110_1b1_Pr_sc_Meditron,49.266,53.742,0.9061059793253611
110_1b1_Pr_sc_Meditron,53.742,58.326,0.8071452592555095
110_1b1_Pr_sc_Meditron,58.326,61.861,0.8316090719069354
110_1b1_Pr_sc_Meditron,61.861,65.368,0.8638045641216177
110_1b1_Pr_sc_Meditron,65.368,71.45,0.7890621825533326
178_1b6_Al_mc_AKGC417L,0.923,2.732,0.9023107126249279
178_1b6_Al_mc_AKGC417L,2.732,5.375,0.9027404374478369
178_1b6_Al_mc_AKGC417L,5.375,7.756,0.9010807917825078
178_1b6_Al_mc_AKGC417L,7.756,10.256,0.9049723356528186
178_1b6_Al_mc_AKGC417L,10.256,12.566,0.9044314011268986
178_1b6_Al_mc_AKGC417L,12.566,14.827,0.9016882622565132
178_1b6_Al_mc_AKGC417L,14.827,17.446,0.9030201378167926
178_1b6_Al_mc_AKGC417L,17.446,19.958,0.904855840453138
200_2p3_Al_mc_AKGC417L,2.145,7.788,0.8724789358609402
200_2p3_Al_mc_AKGC417L,7.788,13.881,0.8659382253150633
200_2p3_Al_mc_AKGC417L,13.881,19.891,0.8638419705902393
133_2p3_Pr_mc_AKGC417L,0.042,2.351,0.8874876531405526
133_2p3_Pr_mc_AKGC417L,2.351,4.911,0.888244490858994
133_2p3_Pr_mc_AKGC417L,4.911,7.375,0.8879062513451187
133_2p3_Pr_mc_AKGC417L,7.375,9.946,0.8893675405017202
133_2p3_Pr_mc_AKGC417L,12.542,15.232,0.8879255120847298
133_2p3_Pr_mc_AKGC417L,15.232,17.839,0.8878919074802875
133_2p3_Pr_mc_AKGC417L,17.839,19.982,0.8875061059514991
109_1b1_Ll_sc_Litt3200,0.0,1.9513,0.919779705040483
223_1b1_Al_sc_Meditron,1.2576,3.7071,0.9243480553476786
223_1b1_Al_sc_Meditron,3.7071,6.5777,0.9345443871214253
223_1b1_Al_sc_Meditron,6.5777,9.6506,0.926977360151583
223_1b1_Al_sc_Meditron,9.6506,12.816,0.9256924614942935
223_1b1_Al_sc_Meditron,12.816,15.999,0.9451800268520847
223_1b1_Al_sc_Meditron,15.999,19.41,0.9238019004383177
223_1b1_Al_sc_Meditron,19.41,22.461,0.9249392083283353
223_1b1_Al_sc_Meditron,22.461,25.961,0.9173465244666893
223_1b1_Al_sc_Meditron,25.961,29.821,0.9293400827076823
223_1b1_Al_sc_Meditron,29.821,33.9,0.9301042561126508
176_1b3_Pl_mc_AKGC417L,0.048,2.13,0.8834721341807339
147_2b3_Ar_mc_AKGC417L,0.864,4.656,0.9246087634444337
147_2b3_Ar_mc_AKGC417L,8.75,13.331,0.9152265344051859
147_2b3_Ar_mc_AKGC417L,13.331,17.81,0.9153224661530898
147_2b3_Ar_mc_AKGC417L,17.81,19.337,0.9223641246991141
213_1p2_Ar_mc_AKGC417L,1.11,4.616,0.9062853923995902
213_1p2_Ar_mc_AKGC417L,4.616,8.005,0.9040136212505296
213_1p2_Ar_mc_AKGC417L,8.005,11.344,0.9098746460302044
213_1p2_Ar_mc_AKGC417L,11.344,14.566,0.8832446496794912
213_1p2_Ar_mc_AKGC417L,14.566,17.554,0.9243261863736817
213_1p2_Ar_mc_AKGC417L,17.554,19.958,0.9118544472607499
178_1b3_Tc_mc_AKGC417L,1.782,5.718,0.925485180218714
178_1b3_Tc_mc_AKGC417L,5.718,9.654,0.924278037448242
178_1b3_Tc_mc_AKGC417L,13.252,16.427,0.9247054445342379
178_1b3_Tc_mc_AKGC417L,16.427,19.181,0.92307828872809
207_2b2_Pr_mc_AKGC417L,1.261,2.763,0.8797996914463058
207_2b2_Pr_mc_AKGC417L,2.763,5.818,0.8759437114089265
207_2b2_Pr_mc_AKGC417L,5.818,9.174,0.8785168146322354
207_2b2_Pr_mc_AKGC417L,9.174,12.679,0.8845005985157929
207_2b2_Pr_mc_AKGC417L,12.679,16.002,0.8855120322572412
207_2b2_Pr_mc_AKGC417L,16.002,19.407,0.8885530642825735
192_2b3_Ar_mc_LittC2SE,0.05,2.493,0.8989785050488256
186_2b3_Ar_mc_AKGC417L,0.887,4.554,0.8686754493229693
133_2p2_Al_mc_AKGC417L,0.137,2.554,0.8512955236388956
133_2p2_Al_mc_AKGC417L,2.554,5.018,0.8570565436669593
133_2p2_Al_mc_AKGC417L,5.018,7.387,0.8594316382844622
133_2p2_Al_mc_AKGC417L,12.256,14.542,0.8568853803808206
133_2p2_Al_mc_AKGC417L,14.542,16.899,0.8569847823177372
133_2p2_Al_mc_AKGC417L,16.899,19.089,0.8567533649644488
133_2p2_Al_mc_AKGC417L,19.089,19.958,0.8647997763212351
162_1b2_Al_mc_AKGC417L,0.092,3.481,0.9060865777890533
162_1b2_Al_mc_AKGC417L,3.481,10.793,0.896257980494372
162_1b2_Al_mc_AKGC417L,10.793,18.623,0.9118670329708983
154_1b3_Pr_mc_AKGC417L,2.327,4.316,0.9171242828036339
154_1b3_Pr_mc_AKGC417L,11.554,13.089,0.9119605576054115
154_1b3_Pr_mc_AKGC417L,13.089,14.566,0.9045578306207606
154_1b3_Pr_mc_AKGC417L,14.566,16.101,0.9106257576072709
200_2p2_Pr_mc_AKGC417L,1.461,3.748,0.871140996488276
200_2p2_Pr_mc_AKGC417L,3.748,7.621,0.8544765610711206
